tool,input_pdf,output_path,runtime_s,return_code,stderr_tail
surya,image-based-pdf-sample.pdf,out/image-based-pdf-sample.surya.json,0.016,127,"/bin/sh: surya-ocr: command not found
"
marker,image-based-pdf-sample.pdf,out/image-based-pdf-sample.marker.md,8.372,2,"Usage: marker [OPTIONS] IN_FOLDER
Try 'marker --help' for help.

Error: No such option: --output (Possible options: --output_dir, --output_format, --paginate_output)
"
surya,image-based-pdf-sample.pdf,out/image-based-pdf-sample.surya,19.015,0,194738,1,"ognizing Text:  33%|███▎      | 4/12 [00:14<00:22,  2.76s/it]
Recognizing Text:  42%|████▏     | 5/12 [00:14<00:12,  1.81s/it]
Recognizing Text:  50%|█████     | 6/12 [00:14<00:07,  1.28s/it]
Recognizing Text:  58%|█████▊    | 7/12 [00:14<00:04,  1.10it/s]
Recognizing Text:  67%|██████▋   | 8/12 [00:14<00:02,  1.42it/s]
Recognizing Text:  75%|███████▌  | 9/12 [00:15<00:01,  1.91it/s]
Recognizing Text:  83%|████████▎ | 10/12 [00:15<00:00,  2.49it/s]
Recognizing Text:  92%|█████████▏| 11/12 [00:15<00:00,  3.14it/s]
Recognizing Text: 100%|██████████| 12/12 [00:15<00:00,  3.84it/s]
Recognizing Text: 100%|██████████| 12/12 [00:15<00:00,  1.29s/it]
2025-10-06 18:11:15,904 [INFO] surya: Wrote results to /var/folders/v8/8njvjf9s0psc7k8hyw30d45m0000gn/T/tmp118gsu_m/surya_out/image-based-pdf-sample
"
marker,image-based-pdf-sample.pdf,out/image-based-pdf-sample.marker.md,178.113,0,1073,1,"2025-10-06 18:11:19,037 [INFO] marker: Converting 1 pdfs in chunk 1/1 with 1 processes and saving to /var/folders/v8/8njvjf9s0psc7k8hyw30d45m0000gn/T/tmp7s6ct3ei/out

Processing PDFs:   0%|          | 0/1 [00:00<?, ?pdf/s]2025-10-06 18:11:24,139 [WARNING] surya: `TableRecEncoderDecoderModel` is not compatible with mps backend. Defaulting to cpu instead

Processing PDFs: 100%|██████████| 1/1 [02:54<00:00, 174.55s/pdf]
Processing PDFs: 100%|██████████| 1/1 [02:54<00:00, 174.55s/pdf]
"
